"list_code_id","list_type_id","code","range","name"
"C2","U","40.41","3","JEDNOSTRONNA RADYKALNA DISSEKCJA SZYI"
"C2","U","40.42","3","OBUSTRONNA RADYKALNA DISSEKCJA SZYI"
"C2","U","40.49",,"RADYKALNA DISSEKCJA SZYI - INNE"
"C21","H","16.51","3","WYTRZEWIENIE OCZODOŁU Z USUNIĘCIEM PRZYLEGŁYCH STRUKTUR"
"C21","H","76.312","3","SUBTOTALNA RESEKCJA ŻUCHWY"
"C21","H","76.391","3","POŁOWICZE WYCIĘCIE SZCZĘKI (Z PRZESZCZEPEM KOSTNYM LUB PROTEZĄ)"
"C21","H","76.41","3","CAŁKOWITE WYCIĘCIE ŻUCHWY Z JEDNOCZASOWĄ REKONSTRUKCJĄ"
"C21","H","76.441","3","CAŁKOWITE USUNIĘCIE SZCZĘKI Z JEDNOCZASOWĄ REKONSTRUKCJĄ CHIRURGICZNĄ LUB PROTETYCZNĄ"
"C21","H","76.451","3","CAŁKOWITE WYCIĘCIE SZCZĘKI"
"C21","H","76.66","3","CAŁKOWITA OSTEOPLASTYKA SZCZĘKI"
"C21","H","76.691","3","OSTEOPLASTYKA DWUSZCZĘKOWA"
"C21","H","76.692","3","OSTEOPLASTYKA WIELU KOŚCI CZASZKI TWARZOWEJ"
"C21","H","76.693","3","OSTEOPLASTYKA WIELU KOŚCI CZASZKI TWARZOWEJ ORAZ POKRYWY CZASZKI"
"C22","H","16.94","3","OSTEOPLASTYKA OCZODOŁU"
"C22","H","16.95","3","DEKOMPRESJA OCZODOŁU"
"C22","H","23.2202","3","REPOZYCJA I UNIERUCHOMIENIE WIELOKROTNEGO, Z ODŁAMAMI POŚREDNIMI ZŁAMANIA ŻUCHWY"
"C22","H","23.2203","3","REPOZYCJA I UNIERUCHOMIENIE POPRZECZNEGO LUB/I STRZAŁKOWEGO ZŁAMANIA SZCZĘKI"
"C22","H","23.2204","3","REPOZYCJA I UNIERUCHOMIENIE ZŁAMANIA SZCZĘKI Z PRZEMIESZCZANIEM ODŁAMÓW ZE ZŁAMANIAMI INNYCH KOŚCI TWARZY"
"C22","H","24.21","3","PLASTYKA DZIĄSŁA Z PRZESZCZEPEM KOŚCI LUB TKANEK MIĘKKICH"
"C22","H","24.51","3","PLASTYKA WYROSTKA ZĘBODOŁOWEGO - PRZYKORZENIOWA, PRZEZPRZEGRODOWA, RADYKALNA, PROSTA, Z UŻYCIEM PRZESZCZEPU LUB WSZCZEPU"
"C22","H","27.591","3","PLASTYKA KOREKCYJNA TWARZY PO PORAŻENIU NERWU TWARZOWEGO MIĘŚNIEM SKRONIOWYM/ MIĘŚNIEM ŻWACZEM"
"C22","H","76.011","3","WYCIĘCIE NEKROTYCZNEGO FRAGMENTU Z KOŚCI TWARZY"
"C22","H","76.091","3","PONOWNE OTWARCIE OSTEOTOMII KOŚCI TWARZY"
"C22","H","76.2","3","MIEJSCOWE USUNIĘCIE LUB ZNISZCZENIE ZMIANY KOŚCI TWARZY"
"C22","H","76.311","3","HEMIMADIBULEKTOMIA"
"C22","H","76.42","3","CAŁKOWITE WYCIĘCIE ŻUCHWY - INNE"
"C22","H","76.43","3","REKONSTRUKCJA ŻUCHWY - INNE"
"C22","H","76.449","3","CAŁKOWITE USUNIĘCIE INNEJ KOŚCI TWARZY Z JEDNOCZASOWĄ REKONSTRUKCJĄ CHIRURGICZNĄ LUB PROTETYCZNĄ"
"C22","H","76.459","3","CAŁKOWITE WYCIĘCIE INNEJ KOŚCI TWARZY"
"C22","H","76.46","3","REKONSTRUKCJA KOŚCI TWARZY - INNE"
"C22","H","76.5","3","PLASTYKA STAWU SKRONIOWO-ŻUCHWOWEGO"
"C22","H","76.62","3","OTWARTA PLASTYKA GAŁĘZI ŻUCHWY"
"C22","H","76.63","3","PLASTYKA TRZONU ŻUCHWY"
"C22","H","76.65","3","SEGMENTARNA OSTEOPLASTYKA SZCZĘKI"
"C22","H","76.699","3","PLASTYKA KOŚCI TWARZY - INNE"
"C22","H","76.72","3","OTWARTE NASTAWIENIE ZŁAMANIA KOŚCI JARZMOWEJ"
"C22","H","76.74","3","OTWARTE NASTAWIENIE ZŁAMANIA SZCZĘKI"
"C22","H","76.76","3","OTWARTE NASTAWIENIE ZŁAMANIA ŻUCHWY"
"C22","H","76.771","3","NASTAWIENIE ZŁAMANIA ZĘBODOŁU ZE STABILIZACJĄ ZĘBÓW"
"C22","H","76.791","3","OTWARTE NASTAWIENIE ZŁAMANIA OCZODOŁU"
"C22","H","76.911","3","AUTOGENNY PRZESZCZEP KOSTNY KOŚCI TWARZY"
"C22","H","76.912","3","PRZESZCZEP KOSTNY KOŚCI TWARZY (MATERIAŁ Z BANKU KOŚCI)"
"C22","H","76.913","3","HETEROGENNY PRZESZCZEP KOSTNY KOŚCI TWARZY"
"C22","H","76.921","3","ALLOPLASTYCZNY WSZCZEP DO KOŚCI TWARZY"
"C22","H","76.94","3","OTWARTE NASTAWIENIE ZWICHNIĘCIA STAWU SKRONIOWO-ŻUCHWOWEGO"
"C22","H","76.99","3","OPERACJE KOŚCI TWARZY/ STAWÓW - INNE"
"C23","H","23.2201","3","REPOZYCJA I UNIERUCHOMIENIE POJEDYNCZEGO ZŁAMANIA ŻUCHWY"
"C23","H","23.2210","3","REPOZYCJA I UNIERUCHOMIENIE ZWICHNIĘCIA ŻUCHWY"
"C23","H","23.2211","3","REPOZYCJA I UNIERUCHOMIENIE ZASTARZAŁEGO ZWICHNIĘCIA ŻUCHWY"
"C23","H","27.592","3","PLASTYKA KOREKCYJNA TWARZY PO PORAŻENIU NERWU TWARZOWEGO PASKAMI POWIĘZI"
"C23","H","27.593","3","PLASTYKA KOREKCYJNA TWARZY PO PORAŻENIU NERWU TWARZOWEGO - WYTWORZENIE FAŁDU NOSOWO-WARGOWEGO"
"C23","H","76.71","3","ZAMKNIĘTE NASTAWIENIE ZŁAMANIA KOŚCI JARZMOWEJ"
"C23","H","76.73","3","ZAMKNIĘTE NASTAWIENIE ZŁAMANIA SZCZĘKI"
"C23","H","76.75","3","ZAMKNIĘTE NASTAWIENIE ZŁAMANIA ŻUCHWY"
"C23","H","76.781","3","ZAMKNIĘTE NASTAWIENIE ZŁAMANIA OCZODOŁU"
"C23","H","76.93","3","ZAMKNIĘTE NASTAWIENIE ZWICHNIĘCIA STAWU SKRONIOWO-ŻUCHWOWEGO"
"C23","H","76.95","3","INNE MANIPULACJE STAWU SKRONIOWO-ŻUCHWOWEGO"
"C24","H","23.1703","3","USUNIĘCIE GŁĘBOKO ZŁAMANEGO ZĘBA POPRZEZ DŁUTOWANIE WEWNĄTRZZĘBODOŁOWE PRZY ZASTOSOWANIU WIERTEŁ, DŹWIGNI"
"C24","H","23.1704","3","USUNIĘCIE ZĘBA PRZEZ DŁUTOWANIE ZEWNĄTRZZĘBODOŁOWE Z WYTWORZENIEM PŁATA ŚLUZÓWKOWO-OKOSTNOWEGO"
"C24","H","23.1705","3","OPERACYJNE USUNIĘCIE ZĘBA ZATRZYMANEGO"
"C24","H","23.1706","3","OPERACYJNE ODSŁONIĘCIE ZATRZYMANEGO ZĘBA Z ZAŁOŻENIEM PĘTLI DRUCIANEJ DLA CELÓW ORTODONTYCZNYCH"
"C24","H","23.1707","3","OPERACYJNE - USUNIĘCIE ZAWIĄZKÓW ZĘBÓW ZE WSKAZAŃ ORTODONTYCZNYCH"
"C24","H","24.11","3","BIOPSJA DZIĄSŁA"
"C24","H","24.12","3","BIOPSJA WYROSTKA ZĘBODOŁOWEGO"
"C24","H","24.31","3","WYCIĘCIE ZMIANY/ TKANKI DZIĄSŁA"
"C24","H","24.32","3","SZYCIE ROZERWANEGO DZIĄSŁA"
"C24","H","24.39","3","OPERACJE DZIĄSŁA - INNE"
"C24","H","24.4","3","WYCIĘCIE ZMIANY ZĘBOPOCHODNEGO SCHORZENIA ŻUCHWY"
"C24","H","76.11","3","BIOPSJA KOŚCI TWARZY"
"C24","H","97.36","3","USUNIĘCIE INNEGO PRZYRZĄDU ZEWNĘTRZNEJ FIKSACJI ŻUCHWY"
"C3","U","20.951",,"WSZCZEPIENIE PRZYRZĄDU SŁUCHOWEGO (PROTEZY SŁUCHOWEJ) OPARTEGO O PRZEWODNICTWO KOSTNE"
"C31","H","01.62","3","WYCIĘCIE ZMIANY KOŚCI CZASZKI - PETROSEKTOMIA"
"C31","H","04.40","3","ODBARCZENIE KORZENI NERWU TWARZOWEGO"
"C31","H","18.21","3","PRZETOKA PRZEDUSZNA - WYCIĘCIE"
"C31","H","18.31","3","RADYKALNE WYCIĘCIE ZMIANY UCHA ZEWNĘTRZNEGO"
"C31","H","18.61","3","PLASTYKA PRZEWODU SŁUCHOWEGO UCHA ZEWNĘTRZNEGO"
"C31","H","18.62","3","WYTWORZENIE [ODTWORZENIE] ZEWNĘTRZNEGO PRZEWODU SŁUCHOWEGO CZĘŚCI KOSTNEJ"
"C31","H","18.63","3","WYTWORZENIE [ODTWORZENIE] ZEWNĘTRZNEGO PRZEWODU SŁUCHOWEGO CZĘŚCI SKÓRNEJ Z PRZESZCZEPEM SKÓRY"
"C31","H","18.712","3","REKONSTRUKCJA MAŁŻOWINY I PRZEWODU SŁUCHOWEGO"
"C31","H","18.713","3","REKONSTRUKCJA MAŁŻOWINY USZNEJ/ PRZESZCZEP CHRZĄSTKI AUTOGENNEJ"
"C31","H","19.111","3","WYCIĘCIE STRZEMIĄCZKA Z PRZESZCZEPEM HOMOGENNYM KOWADEŁKA"
"C31","H","19.112","3","WYCIĘCIE STRZEMIĄCZKA Z PROTEZĄ KOWADEŁKA"
"C31","H","19.19","3","INNE WYCIĘCIE STRZEMIĄCZKA"
"C31","H","19.21","3","REWIZJA PO WYCIĘCIU STRZEMIĄCZKA Z PRZESZCZEPEM KOWADEŁKA"
"C31","H","19.29","3","REWIZJA PO WYCIĘCIU STRZEMIĄCZKA - INNE"
"C31","H","19.31","3","WYCIĘCIE KOWADEŁKA - NIE OKREŚLONE INACZEJ"
"C31","H","19.33","3","REKONSTRUKCJA ŁAŃCUCHA KOSTECZEK SŁUCHOWYCH - II ETAP"
"C31","H","19.34","3","OSSIKULOPLASTYKA"
"C31","H","19.35","3","REKONSTRUKCJA ŁAŃCUSZKA KOSTECZEK SŁUCHOWYCH I BŁONY BĘBENKOWEJ"
"C31","H","20.22","3","OTWARCIE KOMORY POWIETRZNEJ PIRAMIDY KOŚCI SKALISTEJ"
"C31","H","20.51","3","WYCIĘCIE ZMIANY UCHA ŚRODKOWEGO"
"C31","H","20.591","3","USUNIĘCIE SZCZYTU PIRAMIDY KOŚCI SKALISTEJ"
"C31","H","20.96","3","WSZCZEPIENIE/ WYMIANA PROTEZY ŚLIMAKA - NIE OKREŚLONE INACZEJ"
"C31","H","20.97","3","WSZCZEPIENIE/ WYMIANA JEDNOKANAŁOWEJ PROTEZY ŚLIMAKA"
"C31","H","20.98","3","WSZCZEPIENIE/ WYMIANA WIELOKANAŁOWEJ PROTEZY ŚLIMAKA"
"C31","H","20.991","3","WSZCZEPIENIE/ WYMIANA IMPLANTU UCHA ŚRODKOWEGO"
"C31","H","20.992","3","WSZCZEPIENIE/ WYMIANA IMPLANTU PNIOWEGO"
"C31","H","20.993","3","WSZCZEPIENIE/ WYMIANA INNEGO IMPLANTU SŁUCHOWEGO"
"C32","H","18.711","3","ZAKOTWICZENIE PROTEZY ZEWNĘTRZNEJ MAŁŻOWINY USZNEJ"
"C32","H","18.72","3","PRZYSZYCIE AMPUTOWANEGO UCHA"
"C32","H","19.01","3","ROZDZIAŁ PRZEZ UCISK POŚREDNI NA WYROSTEK"
"C32","H","19.02","3","POWTÓRNA MOBILIZACJA STRZEMIĄCZKA"
"C32","H","19.03","3","MOBILIZACJA STRZEMIĄCZKA PRZEZ JEGO RAMIONA"
"C32","H","19.09","3","INNA MOBILIZACJA STRZEMIĄCZKA"
"C32","H","19.41","3","NADBĘBENKOWA PLASTYKA"
"C32","H","19.42","3","PLASTYKA BŁONY BĘBENKOWEJ ZA POMOCĄ DRAŻNIENIA / KAUTERYZACJI"
"C32","H","19.43","3","PLASTYKA BŁONY BĘBENKOWEJ Z UŻYCIEM PRZESZCZEPU"
"C32","H","19.44","3","TYMPANOPLASTYKA"
"C32","H","19.6","3","REWIZJA PO TYMPANOPLASTYCE"
"C32","H","19.91","3","ZAMKNIĘCIE PRZETOKI WYROSTKA SUTKOWATEGO"
"C32","H","19.92","3","MIOPLASTYKA WYROSTKA SUTKOWATEGO"
"C32","H","19.93","3","OBLITERACJA JAMY BĘBENKOWO-SUTKOWEJ"
"C32","H","20.21","3","OTWARCIE WYROSTKA SUTKOWATEGO"
"C32","H","20.231","3","ATTYKOTOMIA"
"C32","H","20.41","3","ANTROMASTOIDEKTOMIA"
"C32","H","20.42","3","MASTOIDEKTOMIA RADYKALNA"
"C32","H","20.491","3","ATTYKOANTROSTOMIA"
"C32","H","20.492","3","MASTOIDEKTOMIA - NIE OKREŚLONA INACZEJ"
"C32","H","20.493","3","RADYKALNA ZMODYFIKOWANA MASTOIDEKTOMIA"
"C32","H","20.592","3","WYCIĘCIE JAMY BĘBENKOWEJ"
"C32","H","20.611","3","FENESTRACJA BŁĘDNIKA Z UŻYCIEM PRZESZCZEPU SKÓRNEGO/ ŻYLNEGO"
"C32","H","20.612","3","FENESTRACJA KANAŁÓW PÓŁKOLISTYCH Z UŻYCIEM PRZESZCZEPU SKÓRNEGO/ ŻYLNEGO"
"C32","H","20.613","3","FENESTRACJA PRZEDSIONKA Z UŻYCIEM PRZESZCZEPU SKÓRNEGO/ ŻYLNEGO"
"C32","H","20.62","3","REWIZJA PO FENESTRACJI UCHA WEWNĘTRZNEGO"
"C32","H","20.71","3","WYTWORZENIE PRZETOKI ENDOLIMFATYCZNEJ"
"C32","H","20.721","3","ABLACJA PRZEZ WSTRZYKNIĘCIE ALKOHOLU DO UCHA WEWNĘTRZNEGO"
"C32","H","20.722","3","ABLACJA PRZEZ WSTRZYKNIĘCIE ALKOHOLU DO KANAŁÓW PÓŁKOLISTYCH"
"C32","H","20.723","3","ABLACJA PRZEZ WSTRZYKNIĘCIE ALKOHOLU DO PRZEDSIONKA"
"C32","H","20.791","3","ODBARCZENIE BŁĘDNIKA"
"C32","H","20.792","3","DRENAŻ UCHA WEWNĘTRZNEGO"
"C32","H","20.793","3","WYTWORZENIE PRZETOKI ŚRÓDCHŁONKI Z WORECZKA PRZEDSIONKA"
"C32","H","20.794","3","WYTWORZENIE PRZETOKI BŁĘDNIKA"
"C32","H","20.795","3","NACIĘCIE WORECZKA PRZEDSIONKA"
"C32","H","20.796","3","WYCIĘCIE BŁĘDNIKA PRZEZBĘBENKOWO"
"C32","H","20.797","3","OTWARCIE BŁĘDNIKA KOSTNEGO"
"C32","H","20.798","3","DRENAŻ PERYLIMFATYCZNY"
"C32","H","20.91","3","TYMPANOSYMPATEKTOMIA"
"C32","H","20.92","3","REWIZJA PO OPERACJI WYROSTKA SUTKOWATEGO I UCHA ŚRODKOWEGO"
"C32","H","20.931","3","ZAMKNIĘCIE PRZETOKI OKIENKA OWALNEGO"
"C32","H","20.932","3","ZAMKNIĘCIE PRZETOKI PERYLIMFATYCZNEJ"
"C32","H","20.933","3","ZAMKNIĘCIE PRZETOKI OKIENKA OKRĄGŁEGO"
"C33","H","18.296","3","WYŁUSZCZENIE W ZAKRESIE UCHA ZEWNĘTRZNEGO"
"C33","H","18.297","3","WYCIĘCIE EGZOSTOZY ZEWNĘTRZNEGO PRZEWODU SŁUCHOWEGO"
"C33","H","18.298","3","WYCIĘCIE WRODZONYCH PRZYDATKÓW PRZEDUSZNYCH"
"C33","H","18.299","3","CZĘŚCIOWE WYCIĘCIE MAŁŻOWINY USZNEJ"
"C33","H","18.32","3","AMPUTACJA UCHA ZEWNĘTRZNEGO"
"C33","H","18.39","3","WYCIĘCIE UCHA ZEWNĘTRZNEGO - INNE"
"C33","H","18.791","3","OTOPLASTYKA - NIE OKREŚLONA INACZEJ"
"C33","H","18.792","3","PRZESZCZEP SKÓRY ZAMAŁŻOWINOWY"
"C33","H","20.233","3","USUNIĘCIE ZROSTÓW W ZAKRESIE JAMY BĘBENKOWEJ"
"C34","H","18.02","2","NACIĘCIE ZEWNĘTRZNEGO PRZEWODU SŁUCHOWEGO"
"C34","H","18.09","2","NACIĘCIE UCHA ZEWNĘTRZNEGO - INNE"
"C34","H","18.12","2","BIOPSJA UCHA ZEWNĘTRZNEGO"
"C34","H","18.19","2","ZABIEGI DIAGNOSTYCZNE UCHA ZEWNĘTRZNEGO - INNE"
"C34","H","18.291","2","PRZYŻEGANIE UCHA ZEWNĘTRZNEGO"
"C34","H","18.293","2","KRIOCHIRURGIA UCHA ZEWNĘTRZNEGO"
"C34","H","18.294","2","ŁYŻECZKOWANIE UCHA ZEWNĘTRZNEGO"
"C34","H","18.295","2","ELEKTROKOAGULACJA UCHA ZEWNĘTRZNEGO"
"C34","H","18.299","3","CZĘŚCIOWE WYCIĘCIE MAŁŻOWINY USZNEJ"
"C34","H","18.4","2","SZYCIE RANY UCHA ZEWNĘTRZNEGO"
"C34","H","18.9","2","OPERACJE UCHA ZEWNĘTRZNEGO - INNE"
"C34","H","20.01","2","NACIĘCIE BŁONY BĘBENKOWEJ Z ZAŁOŻENIEM DRENIKA WENTYLACYJNEGO"
"C34","H","20.091","2","ASPIROWANIE UCHA ŚRODKOWEGO ¦ NIE OKREŚLONE INACZEJ"
"C34","H","20.099","2","NACIĘCIE BŁONY BĘBENKOWEJ - INNE"
"C34","H","20.1","2","USUNIĘCIE RURKI TYMPANOSTOMIJNEJ"
"C34","H","20.232","2","OTWARCIE JAMY BĘBENKOWEJ"
"C34","H","20.32","2","BIOPSJA UCHA ŚRODKOWEGO I WEWNĘTRZNEGO"
"C34","H","20.39","2","ZABIEGI DIAGNOSTYCZNE UCHA ŚRODKOWEGO I WEWNĘTRZNEGO - INNE"
"C34","H","20.81","2","KATETERYZACJA TRĄBKI EUSTACHIUSZA"
"C34","H","20.82","2","PRZEDMUCHANIE TRĄBKI EUSTACHIUSZA"
"C34","H","20.83","2","WSTRZYKNIĘCIE PASTY TEFLONOWEJ DO TRĄBKI EUSTACHIUSZA"
"C34","H","20.84","2","WDMUCHNIĘCIE KWASU BORNEGO/ SALICYLOWEGO DO TRĄBKI EUSTACHIUSZA"
"C34","H","20.85","2","PRZEDMUCHIWANIE TRĄBKI ESTACHIUSZA METODĄ POLITZERA"
"C34","H","20.94","2","WSTRZYKNIĘCIE DO JAMY BĘBENKOWEJ"
"C34","H","98.11","2","USUNIĘCIE CIAŁA OBCEGO ZE ŚWIATŁA UCHA BEZ NACIĘCIA"
"C41","H","21.04","3","PODWIĄZANIE TT. SITOWYCH PRZY KRWOTOKU Z NOSA"
"C41","H","21.05","3","PODWIĄZANIE T. SZCZĘKOWEJ PRZY KRWOTOKU Z NOSA"
"C41","H","21.06","3","PODWIĄZANIE T. SZYJNEJ ZEWNĘTRZNEJ PRZY KRWOTOKU Z NOSA"
"C41","H","21.4","3","RESEKCJA NOSA"
"C41","H","21.831","3","REKONSTRUKCJA NOSA USZYPUŁOWANYM PŁATEM Z RAMIENIA"
"C41","H","21.832","3","REKONSTRUKCJA NOSA USZYPUŁOWANYM PŁATEM Z CZOŁA"
"C41","H","21.893","3","REKONSTRUKCJA PRZEGRODY NOSOWEJ Z DOJŚCIA ZEWNĘTRZNEGO"
"C41","H","22.41","3","OTWARCIE ZATOKI CZOŁOWEJ"
"C41","H","22.421","3","WYCIĘCIE ZMIANY ZATOKI CZOŁOWEJ"
"C41","H","22.422","3","OBLITERACJA ZATOKI CZOŁOWEJ TKANKĄ TŁUSZCZOWĄ"
"C41","H","22.51","3","OTWARCIE KOMÓREK SITOWYCH"
"C41","H","22.52","3","OTWARCIE ZATOKI KLINOWEJ"
"C41","H","22.53","3","OTWARCIE WIELU ZATOK NOSA"
"C41","H","22.63","3","WYCIĘCIE KOMÓREK SITOWYCH"
"C41","H","22.64","3","USUNIĘCIE ZATOKI KLINOWEJ"
"C42","H","21.72","3","OTWARTE NASTAWIENIE ZŁAMANIA NOSA"
"C42","H","21.821","3","WYCIĘCIE PRZETOKI NOSOWO-WARGOWEJ"
"C42","H","21.822","3","WYCIĘCIE PRZETOKI NOSOWO-GARDŁOWEJ"
"C42","H","21.823","3","WYCIĘCIE PRZETOKI NOSOWO-USTNEJ"
"C42","H","21.841","3","PLASTYKA PRZEGRODY NOSOWEJ"
"C42","H","21.842","3","PLASTYKA SKOŚNEGO NOSA"
"C42","H","21.851","3","POWIĘKSZENIE NOSA PRZESZCZEPEM"
"C42","H","21.852","3","POWIĘKSZENIE NOSA SZTUCZNYM WSZCZEPEM"
"C42","H","21.861","3","PLASTYKA NOSA PŁATAMI NOSOWO-WARGOWYMI"
"C42","H","21.862","3","PLASTYKA KONIUSZKA NOSA"
"C42","H","21.881","3","ZMIAŻDŻENIE PRZEGRODY NOSOWEJ"
"C42","H","21.882","3","ZAMKNIĘCIE PERFORACJI PRZEGRODY"
"C42","H","21.891","3","PRZYSZYCIE AMPUTOWANEGO NOSA"
"C42","H","21.892","3","KOREKCYJNA PLASTYKA POURAZOWEGO ZNIEKSZTAŁCENIA NOSA"
"C42","H","21.899","3","OPERACJE NOSA (PLASTYKA/ REKONSTRUKCJA) - INNE"
"C42","H","22.12","3","OTWARTA BIOPSJA ZATOKI NOSA"
"C42","H","22.2","3","ANTROTOMIA PRZEZNOSOWA"
"C42","H","22.311","3","USUNIĘCIE WYŚCIÓŁKI ZATOKI DROGĄ ZABIEGU CALDWELL-LUC`A"
"C42","H","22.391","3","OTWARCIE ZATOKI SZCZĘKOWEJ Z DOSTĘPU CALDWELL-LUC`A"
"C42","H","22.58","3","ENDOSKOPOWE OTWARCIE WIELU ZATOK NOSA"
"C42","H","22.61","3","WYCIĘCIE ZMIANY ZATOKI SZCZĘKOWEJ Z DOSTĘPU CALDWELL LUC`A"
"C42","H","22.69","3","WYCIĘCIE ZATOKI NOSA - INNE"
"C42","H","22.71","3","ZAMKNIĘCIE PRZETOKI ZATOKI NOSA"
"C42","H","22.791","3","REKONSTRUKCJA PRZEWODU ZATOKOWO-NOSOWEGO"
"C42","H","22.792","3","ZABIEG NAPRAWCZY KOŚCI ZATOKI DODATKOWEJ"
"C42","H","29.48","3","ENDOSKOPOWA OPERACJA NIEWYKSZTAŁCENIA NOZDRZY TYLNYCH"
"C43","H","09.48","3","ENDOSKOPOWE WYTWORZENIE PRZETOKI NOSOWO-ŁZOWEJ"
"C43","H","21.02","3","TYLNA I PRZEDNIA TAMPONADA NOSA PRZY KRWOTOKU"
"C43","H","21.07","3","WYCIĘCIE ŚLUZÓWKI/ PRZESZCZEP SKÓRY NA PRZEGRODĘ I BOCZNĄ ŚCIANĘ NOSA PRZY KRWOTOKU Z NOSA"
"C43","H","21.18","3","ENDOSKOPOWY DRENAŻ ROPNIA PRZEGRODY NOSA"
"C43","H","21.311","3","WYCIĘCIE POLIPA NOSA"
"C43","H","21.38","3","ENDOSKOPOWE MIEJSCOWE WYCIĘCIE LUB ZNISZCZENIE ZMIANY NOSA"
"C43","H","21.5","3","PODŚLUZÓWKOWE WYCIĘCIE PRZEGRODY NOSOWEJ"
"C43","H","21.61","3","WYCIĘCIE MAŁŻOWINY NOSA (DIATERMIA/ KRIOTERAPIA/ LASEROCHIRURGIA)"
"C43","H","21.69","3","WYCIĘCIE MAŁŻOWINY NOSA - INNE"
"C43","H","21.87","3","ENDOSKOPOWA PLASTYKA PRZEGRODY NOSA"
"C43","H","21.91","3","UWOLNIENIE ZROSTÓW NOSOWYCH"
"C43","H","22.18","3","ENDOSKOPOWA BIOPSJA ZATOKI NOSA"
"C43","H","22.59","3","OTWARCIE ZATOKI NOSA - INNE"
"C43","H","22.62","3","WYCIĘCIE ZMIANY ZATOKI SZCZĘKOWEJ - Z INNEGO DOSTĘPU"
"C43","H","22.69","3","WYCIĘCIE ZATOKI NOSA - INNE"
"C43","H","22.91","3","WYŁONIENIE ZATOKI SZCZĘKOWEJ"
"C43","H","22.92","3","WYTWORZENIE PRZETOKI ZATOKI"
"C44","H","21.01","2","PRZEDNIA TAMPONADA NOSA PRZY KRWOTOKU"
"C44","H","21.03","2","PRZYŻEGANIE PRZY KRWOTOKU Z NOSA I TAMPONADA"
"C44","H","21.11","2","NACIĘCIE CHRZĄSTKI NOSA"
"C44","H","21.12","2","NACIĘCIE SKÓRY NOSA"
"C44","H","21.13","2","NACIĘCIE PRZEGRODY NOSOWEJ"
"C44","H","21.14","2","DRENAŻ ROPNIA PRZEGRODY NOSA"
"C44","H","21.22","2","BIOPSJA NOSA"
"C44","H","21.30","2","WYCIĘCIE LUB ZNISZCZENIE ZMIANY NOSA - NIE OKREŚLONE INACZEJ"
"C44","H","21.32","2","MIEJSCOWE WYCIĘCIE LUB ZNISZCZENIE INNYCH ZMIAN NOSA"
"C44","H","21.71","2","ZAMKNIĘTE NASTAWIENIE ZŁAMANIA NOSA"
"C44","H","21.81","2","SZYCIE RANY NOSA"
"C44","H","21.98","2","ENDOSKOPOWE UWOLNIENIE ZROSTÓW NOSOWYCH"
"C44","H","22.00","3","ASPIRACJA/ PŁUKANIE ZATOK NOSA - INNE"
"C44","H","22.01","3","PUNKCJA ZATOKI NOSA/ PŁUKANIE/ ASPIRACJA"
"C44","H","22.02","2","ASPIRACJA LUB PRZEPŁUKANIE ZATOKI NOSA PRZEZ NATURALNE UJŚCIE"
"C44","H","22.11","2","ZAMKNIĘTA IGŁOWA BIOPSJA ZATOKI NOSA"
"C44","H","97.21","2","WYMIANA TAMPONADY NOSA"
"C44","H","97.32","2","USUNIĘCIE TAMPONADY NOSA"
"C44","H","98.12","2","USUNIĘCIE CIAŁA OBCEGO ZE ŚWIATŁA NOSA BEZ NACIĘCIA"
"C45","H","09.48","3","ENDOSKOPOWE WYTWORZENIE PRZETOKI NOSOWO-ŁZOWEJ"
"C45","H","22.58","3","ENDOSKOPOWE OTWARCIE WIELU ZATOK NOSA"
"C45","H","29.48","3","ENDOSKOPOWA OPERACJA NIEWYKSZTAŁCENIA NOZDRZY TYLNYCH"
"C46","H","21.18","3","ENDOSKOPOWY DRENAŻ ROPNIA PRZEGRODY NOSA"
"C46","H","21.293","3","RINOSKOPIA TYLNA"
"C46","H","21.38","3","ENDOSKOPOWE MIEJSCOWE WYCIĘCIE LUB ZNISZCZENIE ZMIANY NOSA"
"C46","H","21.87","3","ENDOSKOPOWA PLASTYKA PRZEGRODY NOSA"
"C46","H","22.18","3","ENDOSKOPOWA BIOPSJA ZATOKI NOSA"
"C46","H","22.191","3","ENDOSKOPIA ZATOK NOSA BEZ BIOPSJI"
"C46","H","33.239","3","BRONCHOSKOPIA - INNA"
"C46","H","42.23","3","EZOFAGOSKOPIA - INNE"
"C48","H","22.00","3","ASPIRACJA/ PŁUKANIE ZATOK NOSA - INNE"
"C48","H","22.01","3","PUNKCJA ZATOKI NOSA/ PŁUKANIE/ ASPIRACJA"
"C48","H","87.031","3","KOMPUTEROWA TOMOGRAFIA GŁOWY I/ LUB SZYI BEZ KONTRASTU"
"C48","H","99.218","3","PODANIE ANTYBIOTYKU DOŻYLNIE LUB WE WLEWIE"
"D01","H","32.3","3","SEGMENTOWA RESEKCJA PŁUCA"
"D01","H","32.41","3","LOBEKTOMIA Z WYCIĘCIEM SEGMENTU DRUGIEGO PŁATA"
"D01","H","32.49","3","LOBEKTOMIA - INNE"
"D01","H","32.52","3","WYCIĘCIE PŁUCA Z ROZDZIELENIEM ŚRÓDPIERSIA"
"D01","H","32.59","3","CAŁKOWITE USUNIĘCIE PŁUCA NIEOKREŚLONE INACZEJ"
"D01","H","32.6","3","RADYKALNA RESEKCJA STRUKTUR KLATKI PIERSIOWEJ"
